trace,put1,put2,diff_kinds,sig_put1,sig_put2,num_steps,candidate_path
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-01--openssl-3.2.6-5copenssl-fpp-3.2.6-3.3.0--23-15-53--0/objective/20260602-010755003-702712ea05b0ca4e.trace,openssl326,openssl330,Status,752b9fa96032fb7da43af559f652769894e088d2ceeba3bad8de165cbda2efb7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,11,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-010755003-702712ea05b0ca4e.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-01--openssl-3.2.6-5copenssl-fpp-3.2.6-3.3.0--23-15-53--0/objective/20260602-011115552-c9b1ccda658201a5.trace,openssl326,openssl330,Status,ff99e786f982671bc467ce809f13a47cc7dd3da9299f1aad8a67f3559e9bacf6,ff99e786f982671bc467ce809f13a47cc7dd3da9299f1aad8a67f3559e9bacf6,11,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-011115552-c9b1ccda658201a5.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-01--openssl-3.3.2-5copenssl-fpp-3.3.1-3.3.2--23-17-59--0/objective/20260601-220438440-f6aa672d8eb9e7cc.trace,openssl331,openssl332,Status,d039261b17f910513a969b32c62605fe0126b2b4ceb5defedc9dce21e9da19b7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-220438440-f6aa672d8eb9e7cc.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.0.15-5copenssl-fpp-3.0.15-3.0.16--02-29-05--0/objective/20260602-021541589-73d4fd8f88ef2584.trace,openssl3015,openssl3016,Status,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5c0cc848e0f54a0245d15cc6d0b05c37cf5c8d24ceaa564f4149d60c99112a27,2,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-021541589-73d4fd8f88ef2584.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.1.2-5copenssl-fpp-3.1.2-3.1.3--00-44-15--0/objective/20260601-234452768-6db9e79c4a5df8ab.trace,openssl312,openssl313,Status,a99e032390f157da3e627e23833f5bd94c1d9ff4022a029d10a3d1a13b709fbf,a99e032390f157da3e627e23833f5bd94c1d9ff4022a029d10a3d1a13b709fbf,12,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-234452768-6db9e79c4a5df8ab.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.1.3-5copenssl-fpp-3.1.3-3.1.4--18-14-42--0/objective/20260602-170544687-3f787ffacbae9c20.trace,openssl313,openssl314,Status,d039261b17f910513a969b32c62605fe0126b2b4ceb5defedc9dce21e9da19b7,d039261b17f910513a969b32c62605fe0126b2b4ceb5defedc9dce21e9da19b7,4,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-170544687-3f787ffacbae9c20.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.1.6-5copenssl-fpp-3.1.5-3.1.6--00-47-03--0/objective/20260601-233538803-f0553111704390b3.trace,openssl315,openssl316,Status,f22360c900513c6c0b453000ff161db1f1f3b420f4b254962183345778c28e2f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,14,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-233538803-f0553111704390b3.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.1.6-5copenssl-fpp-3.1.5-3.1.6--00-47-03--0/objective/20260602-001226070-232a98b95a1794cc.trace,openssl315,openssl316,Status,9a0e890045b6cdb486a61fc8922eb9785e0e3d2ed07225a8bd9f43d5f3d6e6cb,9a0e890045b6cdb486a61fc8922eb9785e0e3d2ed07225a8bd9f43d5f3d6e6cb,12,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-001226070-232a98b95a1794cc.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.1.7-5copenssl-fpp-3.1.6-3.1.7--02-16-37--0/objective/20260602-012950913-ab2eecabcf695330.trace,openssl316,openssl317,Status,d56f6c6da5bb4de9cc3d73219aae26b2fc33a6e8491a192c5298dadf1154d9c9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,15,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-012950913-ab2eecabcf695330.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-225257032-3c745683c5d784f2.trace,openssl318,openssl320,Status,d039261b17f910513a969b32c62605fe0126b2b4ceb5defedc9dce21e9da19b7,6bc33b9b4320eb04f53e2129a516428010300468347d81b03f869f1ac374b582,4,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-225257032-3c745683c5d784f2.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-225356932-fb03667cb37fde0c.trace,openssl318,openssl320,Status,6355294cc64bfd957fa69a29963ab1a349e1b6dd83cbb787842d76cd15bac3d1,f4a9e510696292a4a939c1194afba57b101d5ef58caa0a39d068c5005789ed22,4,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-225356932-fb03667cb37fde0c.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-230024371-674faf132a66debd.trace,openssl318,openssl320,Status,4a8e69ff0822f1c648b9ef0042ead127b19bcbd019a70b922e34809ec54cc571,c61a9fcc14d1ebd759b231c2ed1685a60e6539e0c7f29c802ad0c196ab2741de,4,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-230024371-674faf132a66debd.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-230125152-8ef1912ee23b957e.trace,openssl318,openssl320,Status,d1ee760d4361266798bee49acd936a8149b95501087f209989fbdd5fabf080c5,32186583b363878408b87f42f3a38a4acf9ca8b5643d62dac830b845cbe1b6c1,4,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-230125152-8ef1912ee23b957e.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-230554656-3327b6a10073c3bd.trace,openssl318,openssl320,Status,d1ee760d4361266798bee49acd936a8149b95501087f209989fbdd5fabf080c5,96c55aa53e23bb04493a14008761d9410f522a01d70d4b5f7e83872d08b3cbf8,7,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-230554656-3327b6a10073c3bd.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-230557236-eccffc53bc4f4ea9.trace,openssl318,openssl320,Status,acf1efb3ca39e14112794cc35202ae7aaa7a48a05ccad40400fef34c2af64155,5e22eb210525e974c50878f16a944d5f202cb57f690b144659be98b1c7b37ae8,13,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-230557236-eccffc53bc4f4ea9.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-230605388-a49209b80272a92c.trace,openssl318,openssl320,Status,d1ee760d4361266798bee49acd936a8149b95501087f209989fbdd5fabf080c5,d1ee760d4361266798bee49acd936a8149b95501087f209989fbdd5fabf080c5,7,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-230605388-a49209b80272a92c.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-230619850-24aa66d0b28604ee.trace,openssl318,openssl320,Status,005e8b6a2b043b6e3d3894785500f7f8c193e3b6b6adc76c56ae4b8f835b78db,1591191d67c1398a690a45071d543f5c85a8bbb91864a2262b0d538a0931db68,15,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-230619850-24aa66d0b28604ee.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-230625964-20a7a1c3ce479f49.trace,openssl318,openssl320,Status,d1ee760d4361266798bee49acd936a8149b95501087f209989fbdd5fabf080c5,49d1651c8bbbd53641c52aff49ffc091013af09ddecccf2002e4882f61d5e2cd,8,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-230625964-20a7a1c3ce479f49.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-230737202-3288cde4acc262fb.trace,openssl318,openssl320,Status,110512a2bee794f3d46573ce4755864d57007c38712ffeac023f9dd05385207c,6c008f98c61ebc09b3bddc11a5c41502add58b997b3476637260752a5ac8588f,10,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-230737202-3288cde4acc262fb.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-231500873-923fb4603edf5e4b.trace,openssl318,openssl320,Status,af152529f43a969fc02976c1e15475943d78dbaeb9bf2f2bdeb61976c98c83e4,af152529f43a969fc02976c1e15475943d78dbaeb9bf2f2bdeb61976c98c83e4,15,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-231500873-923fb4603edf5e4b.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-231528150-913d8eebff5c4bb6.trace,openssl318,openssl320,Status,5ffbea5e3ed3460717249059e6ee46fbffc86f638f990864c2c91bff431f7e20,487620b9f6563e2f6e786aed617b60bf151c5cbc507f68c796a100ee166417c5,9,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-231528150-913d8eebff5c4bb6.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-231607412-cbafe86aee684735.trace,openssl318,openssl320,Status,af152529f43a969fc02976c1e15475943d78dbaeb9bf2f2bdeb61976c98c83e4,7fa739f2d9c7c35227d6f9f704a820f967b477b828cae676123271a9f0224351,12,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-231607412-cbafe86aee684735.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-231628115-a4f17513a9d79515.trace,openssl318,openssl320,Status,acf1efb3ca39e14112794cc35202ae7aaa7a48a05ccad40400fef34c2af64155,acf1efb3ca39e14112794cc35202ae7aaa7a48a05ccad40400fef34c2af64155,12,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-231628115-a4f17513a9d79515.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-231638543-22ba09f6cf6a5c9c.trace,openssl318,openssl320,Status,4a8e69ff0822f1c648b9ef0042ead127b19bcbd019a70b922e34809ec54cc571,3900667741e9dcb8c5c88fdf5af8c48d05ac2d1bf1b689147a119b14985e1dba,7,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-231638543-22ba09f6cf6a5c9c.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-231646515-8bc421be263ee8f2.trace,openssl318,openssl320,Status,188c42daee3ccacdb42ab3f5ec5489b78d9b8ce9a60d6ffcbfa7a423661596ff,5e22eb210525e974c50878f16a944d5f202cb57f690b144659be98b1c7b37ae8,14,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-231646515-8bc421be263ee8f2.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-232058634-464b23504e06e4ec.trace,openssl318,openssl320,Status,49a3a02f78516afb57aaef651dce6cfc1ff2a326fe2ecc09c04b20f60a8fa2a8,ef8c390b5ea1c9a7d9140fca50815b0fb58e43709ba8ec49fbae1e9f3a01085d,15,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-232058634-464b23504e06e4ec.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-232134929-b9da08f6b19a2754.trace,openssl318,openssl320,Status,ffa74a9a4d02046bad79687e85c9dec607c8938e1bedf8fbdf31e38310e2cd10,8ef3b0efe94a5a6b3cce41f28d11971ff353d80da3f03fe8b800bb98b141f6de,11,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-232134929-b9da08f6b19a2754.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-232901884-708927edda04cfd3.trace,openssl318,openssl320,Status,110512a2bee794f3d46573ce4755864d57007c38712ffeac023f9dd05385207c,7b218f601df9de4fcaa542e62c810333c8b758f8ce4589ec9767661fcd28c6d3,14,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-232901884-708927edda04cfd3.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-232959115-cb580332a92b9943.trace,openssl318,openssl320,Status,188c42daee3ccacdb42ab3f5ec5489b78d9b8ce9a60d6ffcbfa7a423661596ff,e9c66330061d2f1c8f1839cc911d477650cc3db1f30c4617e4e34d4964c1604e,13,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-232959115-cb580332a92b9943.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-233017628-35bbeb43bc91c8ee.trace,openssl318,openssl320,Status,c80ed0108c08981291d8356b8ec598982a8c4896b203fac27815af7fd4a3e3cc,c80ed0108c08981291d8356b8ec598982a8c4896b203fac27815af7fd4a3e3cc,8,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-233017628-35bbeb43bc91c8ee.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-233041863-d660e2893f87ba8a.trace,openssl318,openssl320,Status,1591191d67c1398a690a45071d543f5c85a8bbb91864a2262b0d538a0931db68,5e22eb210525e974c50878f16a944d5f202cb57f690b144659be98b1c7b37ae8,13,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-233041863-d660e2893f87ba8a.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-233042060-35282660f5e9d034.trace,openssl318,openssl320,Status,005e8b6a2b043b6e3d3894785500f7f8c193e3b6b6adc76c56ae4b8f835b78db,c877917d8f37d0540cc252a992c933d541d94134198bc7663b6527209c4e345d,15,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-233042060-35282660f5e9d034.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-233140366-31c97e89bc457e2c.trace,openssl318,openssl320,Status,db57e6d5c2c6285bc226a2b0bfdf7bf8cded55b7835104714d3f82b6b87ea8a2,af152529f43a969fc02976c1e15475943d78dbaeb9bf2f2bdeb61976c98c83e4,13,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-233140366-31c97e89bc457e2c.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-233408696-148be7777701d2ac.trace,openssl318,openssl320,Status,188c42daee3ccacdb42ab3f5ec5489b78d9b8ce9a60d6ffcbfa7a423661596ff,acf1efb3ca39e14112794cc35202ae7aaa7a48a05ccad40400fef34c2af64155,14,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-233408696-148be7777701d2ac.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-233515455-4ba7130a6f0b96c4.trace,openssl318,openssl320,Status,bc8505610f70f5b40f00b860db4352063e0a7cd4e1e3aec436d313c44b09ffa1,c877917d8f37d0540cc252a992c933d541d94134198bc7663b6527209c4e345d,15,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-233515455-4ba7130a6f0b96c4.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-233715813-2be85c7e346e4465.trace,openssl318,openssl320,Status,110512a2bee794f3d46573ce4755864d57007c38712ffeac023f9dd05385207c,c1f5007edb1a1b4c8fb0a87494bf348af5f315c76f6a7dd43e7eefa4b04bdd9e,14,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-233715813-2be85c7e346e4465.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-233914145-d55b6ccad93806ba.trace,openssl318,openssl320,Status,110512a2bee794f3d46573ce4755864d57007c38712ffeac023f9dd05385207c,53cde59b4bac77a59faeb1f20ff923969acd8733d809b70705d9334e5851765b,10,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-233914145-d55b6ccad93806ba.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-234117494-13a061bfd277e363.trace,openssl318,openssl320,Status,1ba6b19d7cf7b044b28e1e7f9286bcd64aeac41bcb12f43dcc5c6855d940e9cf,4a8e69ff0822f1c648b9ef0042ead127b19bcbd019a70b922e34809ec54cc571,3,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-234117494-13a061bfd277e363.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-234307963-9442273f0dd49f11.trace,openssl318,openssl320,Status,005e8b6a2b043b6e3d3894785500f7f8c193e3b6b6adc76c56ae4b8f835b78db,acf1efb3ca39e14112794cc35202ae7aaa7a48a05ccad40400fef34c2af64155,14,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-234307963-9442273f0dd49f11.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-234408100-023f7915591920f7.trace,openssl318,openssl320,Status,acf1efb3ca39e14112794cc35202ae7aaa7a48a05ccad40400fef34c2af64155,4234794d57397d02b767be930a4fff0d256e00c5bef57fefa8dc8c8aa2f3ee0a,12,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-234408100-023f7915591920f7.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-234411455-6645523ba9c1ebb4.trace,openssl318,openssl320,Status,110512a2bee794f3d46573ce4755864d57007c38712ffeac023f9dd05385207c,609ba0261018b33a86b0b47df2e007f9d25254669e858b022e04196e70a6bc46,13,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-234411455-6645523ba9c1ebb4.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-234444899-f3f5231f318eb671.trace,openssl318,openssl320,Status,e9c66330061d2f1c8f1839cc911d477650cc3db1f30c4617e4e34d4964c1604e,5e22eb210525e974c50878f16a944d5f202cb57f690b144659be98b1c7b37ae8,13,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-234444899-f3f5231f318eb671.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-234809665-b43ec3af27036ca6.trace,openssl318,openssl320,Status,acf1efb3ca39e14112794cc35202ae7aaa7a48a05ccad40400fef34c2af64155,005e8b6a2b043b6e3d3894785500f7f8c193e3b6b6adc76c56ae4b8f835b78db,15,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-234809665-b43ec3af27036ca6.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-235008893-79a9ef504d245b06.trace,openssl318,openssl320,Status,6355294cc64bfd957fa69a29963ab1a349e1b6dd83cbb787842d76cd15bac3d1,5c3a42b0bd26f130ae3d394caa1c6ac5ed461c6b3dba7b15bcf8b2b15341bdfd,3,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-235008893-79a9ef504d245b06.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-235420243-3f208593dbcface4.trace,openssl318,openssl320,Status,d1ee760d4361266798bee49acd936a8149b95501087f209989fbdd5fabf080c5,ff0bed94252f53477f91cc397e1712783ac9155305fd3521687496e090cda6a9,11,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-235420243-3f208593dbcface4.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-235617851-f15584f23265cbaf.trace,openssl318,openssl320,Status,702d54280fed8612fb9f2c2473e0d4e5159b4e018f2996c85fdeb92a6bf681bf,2ba0b7a245c1169f280772d17a0e0b783c29495da8386ee3ed34a3e2b6f1df99,6,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-235617851-f15584f23265cbaf.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260601-235741968-49d0d0204cc59055.trace,openssl318,openssl320,Status,210dc4a4ee10195997b649ec846b18f4d0a2804646a9c75d6f077f1633e05547,47c358fd0815b673a1578c835887ba01a19985c3f42c881acf501d4969f2ba88,12,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260601-235741968-49d0d0204cc59055.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260602-000226261-90ed54313beabfa9.trace,openssl318,openssl320,Status,2e5e1e09e5cc7a3fc061b087ddfa004978e191d2627f9a4fdff00fcb8ec34ef3,7e91e72f091b312def2d8d75c7868bcc8284da9d7098f94e804509a18e65e2b3,15,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-000226261-90ed54313beabfa9.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260602-000300015-f6ae4fed637ffd67.trace,openssl318,openssl320,Status,508a5cb0cce6987cae767b9cc2e04a29a291c23f88d16ef55c3630b03a736ee2,7fa739f2d9c7c35227d6f9f704a820f967b477b828cae676123271a9f0224351,14,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-000300015-f6ae4fed637ffd67.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260602-000304191-b0b832155eb3dab7.trace,openssl318,openssl320,Status,702d54280fed8612fb9f2c2473e0d4e5159b4e018f2996c85fdeb92a6bf681bf,5e37936805133279ae10d260825258075c5580262e9264ec22c5a795ad8cbdf3,8,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-000304191-b0b832155eb3dab7.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260602-000422676-1b63536334aa6044.trace,openssl318,openssl320,Status,110512a2bee794f3d46573ce4755864d57007c38712ffeac023f9dd05385207c,110512a2bee794f3d46573ce4755864d57007c38712ffeac023f9dd05385207c,12,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-000422676-1b63536334aa6044.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260602-000539188-9e9612ea0bcfbdf4.trace,openssl318,openssl320,Status,d463383e97a4ef1bb2796062048b5dc5524690f96384fd86ce24c93a12754a05,d463383e97a4ef1bb2796062048b5dc5524690f96384fd86ce24c93a12754a05,10,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-000539188-9e9612ea0bcfbdf4.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260602-000704425-82fba57eb5cecb71.trace,openssl318,openssl320,Status,110512a2bee794f3d46573ce4755864d57007c38712ffeac023f9dd05385207c,6e4a5b04d6e08a60fe3dc7b3532ee72f68aeb532d4d8ff26102458936ad83cff,13,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-000704425-82fba57eb5cecb71.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-06-02--openssl-3.2.0-5copenssl-fpp-3.1.8-3.2.0--00-52-56--0/objective/20260602-000757985-ae07f1ec5061e822.trace,openssl318,openssl320,Status,ea36f898f2177ea755e164a35b0d7be7329cf590abf7f46da6d6dc5c71068d35,5e22eb210525e974c50878f16a944d5f202cb57f690b144659be98b1c7b37ae8,15,evaluation-ddyf/fingerprinting/AUDIT-agy/candidates_openssl3x/20260602-000757985-ae07f1ec5061e822.trace
